entry_id,date,amount,account_code,memo,vendor_id,journal_ref,created_by
GL_832,2026-08-06,3668.91,ACC_5020,Booking for Sirius Cybernetics,VEND_29,JRN-7037,lawrenceallen
GL_833,2026-08-11,4113.89,ACC_6020,Booking for Soylent Industries,VEND_08,JRN-9422,whiteheather
GL_834,2026-08-26,2420.95,ACC_5020,Booking for Massive Dynamic,VEND_19,JRN-6075,ibarnes
GL_835,2026-08-21,3358.48,ACC_5020,Booking for Dunder Supplies,VEND_10,JRN-3021,fhenderson
GL_836,2026-08-14,4598.3,ACC_8010,Booking for Multi Corp,VEND_30,JRN-4810,angelaburns
GL_837,2026-08-12,4724.33,ACC_8010,Booking for Sirius Cybernetics,VEND_29,JRN-6313,jacobwilkinson
GL_838,2026-08-11,1642.54,ACC_6010,Booking for Pied Piper Tech,VEND_11,JRN-6931,glennstephanie
GL_839,2026-08-21,4902.23,ACC_6020,Booking for Omni Consumer,VEND_34,JRN-1772,ytaylor
GL_840,2026-08-12,137.37,ACC_6020,Booking for Rekall Solutions,VEND_18,JRN-5169,fortiz
GL_841,2026-08-25,2079.3,ACC_8020,Booking for Los Pollos Dist.,VEND_14,JRN-7019,cmckinney
GL_842,2026-08-21,2266.5,ACC_6020,Booking for Delos Hospitality,VEND_23,JRN-8654,kjackson
GL_843,2026-08-02,2733.42,ACC_6020,Booking for Weyland Industries,VEND_25,JRN-3386,flynnjeffrey
GL_844,2026-08-03,2607.19,ACC_5020,Booking for Buy n Large Corp,VEND_20,JRN-2256,hillamanda
GL_845,2026-08-06,214.77,ACC_5020,Booking for  Freight,VEND_35,JRN-3292,kimberlycunningham
GL_846,2026-08-04,3686.41,ACC_7020,Booking for Tyrell Systems,VEND_24,JRN-5677,hdunn
GL_847,2026-08-15,1560.01,ACC_8020,Booking for ACME Corp,VEND_01,JRN-9802,adamsamy
GL_848,2026-08-26,3754.21,ACC_8010,Booking for Bachman Electric,VEND_38,JRN-9048,amber07
GL_849,2026-08-21,3361.05,ACC_8010,Booking for Pawnee Power,VEND_39,JRN-2390,veronicagarcia
GL_850,2026-08-17,3713.81,ACC_7020,Booking for Umbrella Corp,VEND_07,JRN-8182,kennethkidd
GL_851,2026-08-05,3587.04,ACC_7020,Booking for Dharma Provisions,VEND_27,JRN-4379,fbaker
GL_852,2026-08-15,482.56,ACC_6010,Booking for Omni Consumer,VEND_34,JRN-5808,hgrimes
GL_853,2026-08-21,2174.77,ACC_8020,Booking for Sirius Cybernetics,VEND_29,JRN-3725,jasonrojas
GL_854,2026-08-17,722.91,ACC_6020,Booking for Multi Corp,VEND_30,JRN-3780,michelle96
GL_855,2026-08-15,2419.44,ACC_5010,Booking for Pied Piper Tech,VEND_11,JRN-4139,christinaglover
GL_856,2026-08-04,3047.84,ACC_8010,Booking for Dharma Provisions,VEND_27,JRN-9829,lindahudson
GL_857,2026-08-05,676.94,ACC_6020,Booking for Buy n Large Corp,VEND_20,JRN-3780,candice25
GL_858,2026-08-26,2989.16,ACC_5010,Booking for Wayne Enterprises,VEND_04,JRN-8778,keith48
GL_859,2026-08-18,1808.38,ACC_6010,Booking for Stark Logistics,VEND_03,JRN-1206,taylorkaren
GL_860,2026-08-26,1948.8,ACC_8010,Booking for Pawnee Power,VEND_39,JRN-9894,rsellers
GL_861,2026-08-05,4345.09,ACC_5010,Booking for Oceanic Freight,VEND_21,JRN-2102,jacquelineanderson
GL_862,2026-08-08,4513.13,ACC_5010,Booking for Wernham Hogg,VEND_22,JRN-5176,jenniferpoole
GL_863,2026-08-15,3705.97,ACC_6020,Booking for Initech Solutions,VEND_06,JRN-4184,kburns
GL_864,2026-08-21,2840.05,ACC_5020,Booking for Bluth Builders,VEND_13,JRN-6324,courtney67
GL_865,2026-08-17,4494.63,ACC_8010,Booking for Soylent Industries,VEND_08,JRN-9241,schultznicole
GL_866,2026-08-08,4165.48,ACC_5020,Booking for Bachman Electric,VEND_38,JRN-5370,powellkara
GL_867,2026-08-20,1670.11,ACC_7020,Booking for Bachman Electric,VEND_38,JRN-4759,shawn75
GL_868,2026-08-01,1765.79,ACC_6010,Booking for Hooli Services,VEND_12,JRN-4760,meltonmelanie
GL_869,2026-08-11,1971.85,ACC_6010,Booking for Initech Solutions,VEND_06,JRN-1193,simonstephen
GL_870,2026-08-10,3864.69,ACC_5010,Booking for Dunder Supplies,VEND_10,JRN-9432,melissa86
GL_871,2026-08-01,3595.17,ACC_5010,Booking for Buy n Large Corp,VEND_20,JRN-7493,tammysummers
GL_873,2026-08-17,3786.71,ACC_7020,Booking for Weyland Industries,VEND_25,JRN-8768,sadams
GL_874,2026-08-16,241.64,ACC_6020,Booking for Prestige Worldwide,VEND_15,JRN-9424,amy29
GL_875,2026-08-25,2816.38,ACC_6020,Booking for Vandelay Trading,VEND_09,JRN-3822,rkramer
GL_876,2026-08-12,2748.15,ACC_6020,Booking for Pied Piper Tech,VEND_11,JRN-5163,williamsconnie
GL_877,2026-08-01,4081.95,ACC_6020,Booking for Gekko Capital,VEND_40,JRN-6889,ksmith
GL_878,2026-08-01,394.86,ACC_6020,Booking for Frobozz Electric,VEND_31,JRN-5290,bbryant
GL_879,2026-08-19,4219.35,ACC_7020,Booking for Massive Dynamic,VEND_19,JRN-1876,wendyblankenship
GL_880,2026-08-03,2035.35,ACC_6020,Booking for Soylent Industries,VEND_08,JRN-2080,erik41
GL_881,2026-08-20,2573.62,ACC_7020,Booking for Oceanic Freight,VEND_21,JRN-4562,john52
GL_882,2026-08-22,4916.81,ACC_7020,Booking for Wernham Hogg,VEND_22,JRN-2755,sanderskevin
GL_883,2026-08-11,177.79,ACC_6010,Booking for Vandelay Trading,VEND_09,JRN-6251,rubendavis
GL_884,2026-08-14,2823.37,ACC_5020,Booking for Veridian Dynamics,VEND_32,JRN-3020,smiththomas
GL_885,2026-08-22,704.74,ACC_5020,Booking for Weyland Industries,VEND_25,JRN-9792,brittneystone
GL_886,2026-08-17,1915.36,ACC_7020,Booking for Bluth Builders,VEND_13,JRN-9396,ssmith
GL_887,2026-08-07,540.84,ACC_8020,Booking for Gekko Capital,VEND_40,JRN-5185,lisa62
GL_888,2026-08-08,1247.86,ACC_8020,Booking for Veridian Dynamics,VEND_32,JRN-9828,yjones
GL_889,2026-08-07,4922.89,ACC_7020,Booking for Primatech Paper,VEND_26,JRN-7972,crosscurtis
GL_890,2026-08-22,3718.42,ACC_8010,Booking for Pawnee Power,VEND_39,JRN-1998,michael42
GL_891,2026-08-09,4674.46,ACC_6020,Booking for Prestige Worldwide,VEND_15,JRN-6152,wayala
GL_892,2026-08-07,4253.57,ACC_7020,Booking for Globex Inc,VEND_02,JRN-3176,darlenebyrd
GL_893,2026-08-14,3240.73,ACC_7020,Booking for Wayne Enterprises,VEND_04,JRN-2714,morenoalan
GL_894,2026-08-22,2639.65,ACC_6020,Booking for Veridian Dynamics,VEND_32,JRN-8363,scottbowen
GL_895,2026-08-24,1200.29,ACC_8010,Booking for Rekall Solutions,VEND_18,JRN-3253,samanthajensen
GL_896,2026-08-11,500.86,ACC_6010,Booking for Lestrade & Co,VEND_37,JRN-7174,fheath
GL_897,2026-08-08,4892.67,ACC_5020,Booking for InGen Biotech,VEND_28,JRN-1596,taylordavid
GL_898,2026-08-21,3163.94,ACC_5010,Booking for Globex Inc,VEND_02,JRN-9854,bbell
GL_899,2026-08-19,4006.38,ACC_7020,Booking for Wernham Hogg,VEND_22,JRN-5139,kylie34
GL_900,2026-08-02,4126.01,ACC_5020,Booking for Omni Consumer,VEND_34,JRN-5387,wrightcarolyn
GL_901,2026-08-26,3039.83,ACC_5020,Booking for Sirius Cybernetics,VEND_29,JRN-4709,kimberly04
GL_902,2026-08-02,4591.9,ACC_8010,Booking for Weyland Industries,VEND_25,JRN-8365,aprilhicks
GL_903,2026-08-03,1577.21,ACC_7020,Booking for InGen Biotech,VEND_28,JRN-4857,dphillips
GL_904,2026-08-13,2068.25,ACC_5020,Booking for Gekko Capital,VEND_40,JRN-2690,troyrodriguez
GL_905,2026-08-14,2374.62,ACC_5010,Booking for InGen Biotech,VEND_28,JRN-9191,elittle
GL_906,2026-08-11,2980.29,ACC_5010,Booking for Umbrella Corp,VEND_07,JRN-7420,hatfieldsarah
GL_907,2026-08-21,2593.6,ACC_5020,Booking for Delos Hospitality,VEND_23,JRN-4442,paulcombs
GL_908,2026-08-05,4005.43,ACC_5020,Booking for Wayne Enterprises,VEND_04,JRN-9471,rdiaz
GL_909,2026-08-19,4437.59,ACC_8010,Booking for Dunder Supplies,VEND_10,JRN-1808,kathrynbest
GL_910,2026-08-01,2636.63,ACC_8020,Booking for Dunder Supplies,VEND_10,JRN-4474,smithcarlos
GL_911,2026-08-13,1057.49,ACC_5020,Booking for Bluth Builders,VEND_13,JRN-2984,jason06
GL_912,2026-08-11,1027.84,ACC_5010,Booking for Frobozz Electric,VEND_31,JRN-2916,courtney86
GL_913,2026-08-20,3492.83,ACC_5010,Booking for Bachman Electric,VEND_38,JRN-4032,fmiles
GL_914,2026-08-04,2325.72,ACC_5010,Booking for Stark Logistics,VEND_03,JRN-1266,joshuacollins
GL_915,2026-08-21,1192.82,ACC_5010,Booking for Prestige Worldwide,VEND_15,JRN-9552,terrimoore
GL_916,2026-08-09,2061.53,ACC_7020,Booking for ACME Corp,VEND_01,JRN-8110,peter14
GL_917,2026-08-10,2258.0,ACC_7020,Booking for Bachman Electric,VEND_38,JRN-2877,pblair
GL_918,2026-08-10,953.32,ACC_5010,Booking for Nakatomi Trading,VEND_17,JRN-1488,sanchezsandy
GL_920,2026-08-05,1956.72,ACC_7020,Booking for Soylent Industries,VEND_08,JRN-8878,chavezchelsea
GL_921,2026-08-22,939.66,ACC_8020,Booking for Omni Consumer,VEND_34,JRN-7328,elizabeth21
GL_922,2026-08-23,420.35,ACC_5020,Booking for Dunder Supplies,VEND_10,JRN-1183,zimmermanjacqueline
GL_923,2026-08-11,3037.79,ACC_8010,Booking for Sterling Cooper,VEND_16,JRN-2369,tylerreed
GL_924,2026-08-13,1311.14,ACC_5020,Booking for Rekall Solutions,VEND_18,JRN-7105,gary24
GL_925,2026-08-19,4440.59,ACC_7020,Booking for Los Pollos Dist.,VEND_14,JRN-2522,wiseanthony
GL_926,2026-08-26,3351.16,ACC_6020,Booking for Cyberdyne Systems,VEND_05,JRN-2011,enelson
GL_927,2026-08-17,2373.11,ACC_6020,Booking for Oceanic Freight,VEND_21,JRN-6231,jennifer91
GL_928,2026-08-09,2946.52,ACC_5010,Booking for Bachman Electric,VEND_38,JRN-9361,xgibson
GL_929,2026-08-13,1171.11,ACC_8020,Booking for InGen Biotech,VEND_28,JRN-1776,porterashley
GL_930,2026-08-05,3782.95,ACC_7020,Booking for Massive Dynamic,VEND_19,JRN-5527,eric19
GL_931,2026-08-19,3143.52,ACC_8010,Booking for InGen Biotech,VEND_28,JRN-3265,perezwilliam
GL_932,2026-08-09,1973.62,ACC_5020,Booking for Hooli Services,VEND_12,JRN-6158,trevinoalexander
GL_933,2026-08-10,4228.76,ACC_6020,Booking for Momcorp Industries,VEND_33,JRN-7695,ruizpatrick
GL_934,2026-08-04,451.28,ACC_5020,Booking for Stark Logistics,VEND_03,JRN-1571,haroldhorne
GL_935,2026-08-24,4096.27,ACC_5010,Booking for Rekall Solutions,VEND_18,JRN-4253,tranrobin
GL_936,2026-08-25,1567.42,ACC_8010,Booking for Delos Hospitality,VEND_23,JRN-1276,pwalker
GL_937,2026-08-19,3813.25,ACC_7020,Booking for ACME Corp,VEND_01,JRN-7623,umoon
GL_938,2026-08-08,3644.35,ACC_5020,Booking for Los Pollos Dist.,VEND_14,JRN-1057,margaret95
GL_939,2026-08-11,3982.02,ACC_6020,Booking for Oceanic Freight,VEND_21,JRN-6397,shawrachel
GL_940,2026-08-15,4279.43,ACC_8010,Booking for Globex Inc,VEND_02,JRN-7212,jeffreyblack
GL_942,2026-08-19,213.88,ACC_8020,Booking for Stark Logistics,VEND_03,JRN-2221,finleycasey
GL_943,2026-08-11,2884.14,ACC_6020,Booking for Pawnee Power,VEND_39,JRN-1320,xcline
GL_944,2026-08-13,1100.6,ACC_8010,Booking for Primatech Paper,VEND_26,JRN-1754,mark87
GL_945,2026-08-21,4813.5,ACC_7020,Booking for Buy n Large Corp,VEND_20,JRN-7388,woodkelly
GL_946,2026-08-23,3056.48,ACC_7020,Booking for Globex Inc,VEND_02,JRN-5401,jodi37
GL_947,2026-08-08,1526.42,ACC_5010,Booking for Omni Consumer,VEND_34,JRN-2209,brittany73
GL_948,2026-08-11,4312.57,ACC_5010,Booking for Dharma Provisions,VEND_27,JRN-7438,edwardrandolph
GL_949,2026-08-05,2728.62,ACC_6020,Booking for Frobozz Electric,VEND_31,JRN-5900,hallmichael
GL_950,2026-08-10,2217.78,ACC_5010,Booking for Frobozz Electric,VEND_31,JRN-2479,tapiaaaron
GL_951,2026-08-23,3455.7,ACC_5020,Booking for Rekall Solutions,VEND_18,JRN-5623,usweeney
GL_952,2026-08-16,413.45,ACC_8010,Booking for Primatech Paper,VEND_26,JRN-9874,dalton83
GL_953,2026-08-17,2923.05,ACC_5010,Booking for Initech Solutions,VEND_06,JRN-7534,dvasquez
GL_954,2026-08-17,1799.23,ACC_8020,Booking for Buy n Large Corp,VEND_20,JRN-8691,jenniferdavis
GL_955,2026-08-06,2132.71,ACC_5010,Booking for Hooli Services,VEND_12,JRN-7017,phyllismeyer
GL_956,2026-08-13,3522.49,ACC_8010,Booking for Stark Logistics,VEND_03,JRN-4314,stephen19
GL_957,2026-08-23,3660.03,ACC_6020,Booking for Los Pollos Dist.,VEND_14,JRN-3307,wagnerdana
GL_958,2026-08-18,694.03,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-9753,kjones
GL_959,2026-08-06,1338.56,ACC_8010,Booking for Momcorp Industries,VEND_33,JRN-7639,grahamtamara
GL_960,2026-08-25,2056.77,ACC_7020,Booking for Bluth Builders,VEND_13,JRN-8522,kellyrosales
GL_961,2026-08-22,3768.51,ACC_5010,Booking for Veridian Dynamics,VEND_32,JRN-9650,vhaynes
GL_962,2026-08-16,4120.09,ACC_5020,Booking for Pied Piper Tech,VEND_11,JRN-9846,louis43
GL_963,2026-08-04,2719.8,ACC_7020,Booking for Primatech Paper,VEND_26,JRN-9520,hardingderek
GL_964,2026-08-15,1854.63,ACC_8010,Booking for Los Pollos Dist.,VEND_14,JRN-2938,moorefrank
GL_965,2026-08-18,1159.22,ACC_6020,Booking for Wayne Enterprises,VEND_04,JRN-9669,hedwards
GL_966,2026-08-21,3346.45,ACC_7020,Booking for Umbrella Corp,VEND_07,JRN-2190,tami37
GL_967,2026-08-25,1949.24,ACC_6010,Booking for Bluth Builders,VEND_13,JRN-1501,steven11
GL_968,2026-08-07,547.79,ACC_6010,Booking for Dharma Provisions,VEND_27,JRN-8024,lindseytorres
GL_969,2026-08-04,4004.93,ACC_5020,Booking for Pied Piper Tech,VEND_11,JRN-6947,lewismelissa
GL_970,2026-08-11,2854.07,ACC_7020,Booking for Bluth Builders,VEND_13,JRN-2270,christopherwright
GL_971,2026-08-13,4700.72,ACC_8010,Booking for Soylent Industries,VEND_08,JRN-8446,randy04
GL_972,2026-08-13,3304.56,ACC_7020,Booking for ACME Corp,VEND_01,JRN-1382,lori20
GL_973,2026-08-02,429.92,ACC_8020,Booking for Los Pollos Dist.,VEND_14,JRN-4878,jbond
GL_974,2026-08-16,4917.2,ACC_5020,Booking for Umbrella Corp,VEND_07,JRN-1364,codygarcia
GL_975,2026-08-19,940.15,ACC_5010,Booking for Umbrella Corp,VEND_07,JRN-3174,davidbrown
GL_976,2026-08-23,2003.97,ACC_7020,Booking for Vandelay Trading,VEND_09,JRN-6873,davidcolon
GL_977,2026-08-11,188.18,ACC_8020,Booking for Bachman Electric,VEND_38,JRN-9552,gina19
GL_980,2026-08-24,4398.93,ACC_8010,Booking for Vandelay Trading,VEND_09,JRN-4060,samantha10
GL_981,2026-08-25,216.1,ACC_8020,Booking for Wernham Hogg,VEND_22,JRN-1240,gonzalezdebbie
GL_982,2026-08-20,4376.26,ACC_6020,Booking for Omni Consumer,VEND_34,JRN-2288,christopherboone
GL_983,2026-08-03,4772.94,ACC_8010,Booking for Wayne Enterprises,VEND_04,JRN-1095,david70
GL_984,2026-08-05,549.62,ACC_8010,Booking for Bachman Electric,VEND_38,JRN-7038,sandrahamilton
GL_985,2026-08-07,1257.92,ACC_5020,Booking for Initech Solutions,VEND_06,JRN-2193,ycrawford
GL_986,2026-08-14,964.53,ACC_6020,Booking for Sterling Cooper,VEND_16,JRN-6918,nthompson
GL_987,2026-08-03,4759.96,ACC_6020,Booking for Tyrell Systems,VEND_24,JRN-9363,joshuagriffin
GL_988,2026-08-20,3701.15,ACC_6020,Booking for Dunder Supplies,VEND_10,JRN-2929,austinharvey
GL_989,2026-08-25,4541.64,ACC_7020,Booking for Buy n Large Corp,VEND_20,JRN-8973,deborahporter
GL_990,2026-08-15,1598.65,ACC_6020,Booking for Massive Dynamic,VEND_19,JRN-5764,rbrown
GL_991,2026-08-23,2399.37,ACC_8020,Booking for Dunder Supplies,VEND_10,JRN-2478,mtaylor
GL_992,2026-08-13,4635.89,ACC_5020,Booking for Primatech Paper,VEND_26,JRN-8999,crystalpham
GL_993,2026-08-02,4963.12,ACC_6020,Booking for Soylent Industries,VEND_08,JRN-7309,mayokimberly
GL_994,2026-08-17,3574.73,ACC_8010,Booking for Tyrell Systems,VEND_24,JRN-4029,timothy75
GL_995,2026-08-16,269.09,ACC_5020,Booking for Tyrell Systems,VEND_24,JRN-2582,paul20
GL_996,2026-08-22,822.1,ACC_8010,Booking for Sterling Cooper,VEND_16,JRN-3370,carla04
GL_997,2026-08-06,160.45,ACC_6020,Booking for Initech Solutions,VEND_06,JRN-2505,stokesthomas
GL_998,2026-08-13,3559.74,ACC_8010,Booking for Initech Solutions,VEND_06,JRN-7599,katie32
GL_999,2026-08-06,4165.77,ACC_5020,Booking for Nakatomi Trading,VEND_17,JRN-8139,wrightjohn
GL_1000,2026-08-24,2116.88,ACC_6020,Booking for Initech Solutions,VEND_06,JRN-3900,gallagherstacie
GL_1001,2026-08-25,1126.68,ACC_5020,Booking for Primatech Paper,VEND_26,JRN-8823,lkelly
GL_1002,2026-08-04,442.22,ACC_6020,Booking for Dharma Provisions,VEND_27,JRN-9392,joelstewart
GL_1003,2026-08-12,1013.36,ACC_7020,Booking for Vandelay Trading,VEND_09,JRN-2219,robin05
GL_1004,2026-08-06,1084.61,ACC_6020,Booking for Hooli Services,VEND_12,JRN-1874,annalopez
GL_1005,2026-08-21,914.02,ACC_8020,Booking for Massive Dynamic,VEND_19,JRN-5330,lweaver
GL_1006,2026-08-21,1250.42,ACC_6010,Booking for Veridian Dynamics,VEND_32,JRN-3160,djohnson
GL_1007,2026-08-22,2953.98,ACC_5010,Booking for Stark Logistics,VEND_03,JRN-6678,carolynsmith
GL_1008,2026-08-25,1402.6,ACC_8010,Booking for Veridian Dynamics,VEND_32,JRN-5811,nsmith
GL_1009,2026-08-22,4462.73,ACC_5010,Booking for Oceanic Freight,VEND_21,JRN-6225,lindsaypeterson
GL_1011,2026-08-26,590.87,ACC_6020,Booking for Multi Corp,VEND_30,JRN-9286,samantharichard
GL_1012,2026-08-17,1469.37,ACC_7020,Booking for Sterling Cooper,VEND_16,JRN-3318,brian29
GL_1013,2026-08-01,4932.29,ACC_5020,Booking for Oceanic Freight,VEND_21,JRN-7015,kimmathis
GL_1015,2026-08-12,2196.79,ACC_7020,Booking for Frobozz Electric,VEND_31,JRN-1000,susan56
GL_1016,2026-08-20,1055.88,ACC_8010,Booking for Dunder Supplies,VEND_10,JRN-1295,rogersmarcus
GL_1017,2026-08-26,4298.19,ACC_7020,Booking for Momcorp Industries,VEND_33,JRN-4597,jessicakim
GL_1018,2026-08-15,923.46,ACC_8020,Booking for Sirius Cybernetics,VEND_29,JRN-6606,lbanks
GL_1019,2026-08-06,3791.5,ACC_5010,Booking for Initech Solutions,VEND_06,JRN-8526,jeffrey92
GL_1021,2026-08-22,765.21,ACC_5020,Booking for  Freight,VEND_35,JRN-4461,sparker
GL_1022,2026-08-21,1781.81,ACC_8020,Booking for Weyland Industries,VEND_25,JRN-3228,david09
GL_1023,2026-08-14,4061.39,ACC_6020,Booking for Prestige Worldwide,VEND_15,JRN-8700,xrosales
GL_1024,2026-08-24,3001.78,ACC_5020,Booking for Bluth Builders,VEND_13,JRN-9242,whitelucas
GL_1026,2026-08-25,1888.62,ACC_5020,Booking for Vandelay Trading,VEND_09,JRN-6375,daniellegarcia
GL_1027,2026-08-01,2737.64,ACC_8020,Booking for Multi Corp,VEND_30,JRN-5587,vtaylor
GL_1028,2026-08-10,4202.36,ACC_5010,Booking for Veridian Dynamics,VEND_32,JRN-1957,youngtoni
GL_1029,2026-08-20,1668.68,ACC_5010,Booking for Momcorp Industries,VEND_33,JRN-8954,daisymccarty
GL_1030,2026-08-16,1528.33,ACC_7020,Booking for Weyland Industries,VEND_25,JRN-9465,sean43
GL_1031,2026-08-25,977.2,ACC_5020,Booking for Veridian Dynamics,VEND_32,JRN-3636,heatherbell
GL_1032,2026-08-13,1753.31,ACC_8010,Booking for Frobozz Electric,VEND_31,JRN-5289,lebrandon
GL_1033,2026-08-23,4623.01,ACC_7020,Booking for Sorin Systems,VEND_36,JRN-4938,koconnor
GL_1034,2026-08-15,3307.71,ACC_5010,Booking for Lestrade & Co,VEND_37,JRN-3232,ysnyder
GL_1035,2026-08-07,4041.36,ACC_7020,Booking for Bluth Builders,VEND_13,JRN-2187,amy17
GL_1036,2026-08-13,4756.95,ACC_7020,Booking for InGen Biotech,VEND_28,JRN-9884,franciscojones
GL_1037,2026-08-16,980.2,ACC_6010,Booking for Wayne Enterprises,VEND_04,JRN-1102,phillipslucas
GL_1038,2026-08-21,3640.5,ACC_7020,Booking for Sterling Cooper,VEND_16,JRN-2079,jonesgeorge
GL_1039,2026-08-21,3751.48,ACC_5010,Booking for Initech Solutions,VEND_06,JRN-6757,emartin
GL_1040,2026-08-21,1972.29,ACC_7020,Booking for Sirius Cybernetics,VEND_29,JRN-1966,morgantricia
GL_1042,2026-08-23,3752.26,ACC_5010,Booking for Bachman Electric,VEND_38,JRN-2903,bbush
GL_1043,2026-08-04,1693.62,ACC_7020,Booking for  Freight,VEND_35,JRN-7091,catherinehamilton
GL_1044,2026-08-01,2029.6,ACC_5010,Booking for  Freight,VEND_35,JRN-3916,garciajamie
GL_1045,2026-08-22,4498.25,ACC_7020,Booking for Hooli Services,VEND_12,JRN-2789,robertspencer
GL_1046,2026-08-04,291.8,ACC_5020,Booking for Lestrade & Co,VEND_37,JRN-6160,donna43
GL_1047,2026-08-03,4901.65,ACC_5020,Booking for Momcorp Industries,VEND_33,JRN-8002,williamsashley
GL_1048,2026-08-07,2172.95,ACC_8020,Booking for ACME Corp,VEND_01,JRN-1714,xhernandez
GL_1049,2026-08-15,785.29,ACC_8020,Booking for Veridian Dynamics,VEND_32,JRN-6942,pattersonkelly
GL_1050,2026-08-22,4116.84,ACC_5020,Booking for Sterling Cooper,VEND_16,JRN-8218,bgonzalez
GL_1051,2026-08-19,1859.42,ACC_5010,Booking for Vandelay Trading,VEND_09,JRN-3230,georgecarter
GL_1052,2026-08-13,3283.87,ACC_5020,Booking for Pied Piper Tech,VEND_11,JRN-1718,wellsdarrell
GL_1053,2026-08-18,1098.44,ACC_5010,Booking for Rekall Solutions,VEND_18,JRN-8575,qruiz
GL_1054,2026-08-05,1650.17,ACC_5010,Booking for InGen Biotech,VEND_28,JRN-8048,christopher86
GL_1055,2026-08-08,479.87,ACC_8020,Booking for Soylent Industries,VEND_08,JRN-6143,nathanjames
GL_1056,2026-08-22,535.97,ACC_5010,Booking for Wernham Hogg,VEND_22,JRN-8927,seanbaker
GL_1057,2026-08-04,1948.06,ACC_6010,Booking for Prestige Worldwide,VEND_15,JRN-2419,rbaker
GL_1058,2026-08-04,961.08,ACC_8010,Booking for Buy n Large Corp,VEND_20,JRN-6116,hernandezheather
GL_1059,2026-08-04,2691.9,ACC_8010,Booking for Lestrade & Co,VEND_37,JRN-6361,millermaurice
GL_1060,2026-08-06,1658.18,ACC_8010,Booking for Weyland Industries,VEND_25,JRN-5801,larellano
GL_1061,2026-08-22,4843.2,ACC_5020,Booking for  Freight,VEND_35,JRN-3307,angelarandall
GL_1062,2026-08-13,2436.62,ACC_8010,Booking for Vandelay Trading,VEND_09,JRN-9550,rsheppard
GL_1063,2026-08-13,2881.05,ACC_7020,Booking for Rekall Solutions,VEND_18,JRN-7769,parmstrong
GL_1064,2026-08-23,2343.15,ACC_8010,Booking for Sirius Cybernetics,VEND_29,JRN-4495,zevans
GL_1065,2026-08-17,4714.22,ACC_7020,Booking for Prestige Worldwide,VEND_15,JRN-6646,shawrachel
GL_1066,2026-08-10,2091.92,ACC_5020,Booking for Oceanic Freight,VEND_21,JRN-5212,davidtodd
GL_1067,2026-08-06,2919.05,ACC_6020,Booking for Initech Solutions,VEND_06,JRN-8736,stacyjackson
GL_1068,2026-08-22,2592.54,ACC_5010,Booking for Vandelay Trading,VEND_09,JRN-7773,lindseymartinez
GL_1069,2026-08-01,3119.8,ACC_5010,Booking for ACME Corp,VEND_01,JRN-9432,rmiller
GL_1070,2026-08-22,3085.05,ACC_5020,Booking for Pawnee Power,VEND_39,JRN-8768,oharris
GL_1071,2026-08-03,1898.55,ACC_5020,Booking for Vandelay Trading,VEND_09,JRN-6093,maryscott
GL_1072,2026-08-14,2527.99,ACC_8010,Booking for Pied Piper Tech,VEND_11,JRN-2354,millerangela
GL_1073,2026-08-10,2467.31,ACC_5020,Booking for Nakatomi Trading,VEND_17,JRN-2158,melissa87
GL_1074,2026-08-10,4652.63,ACC_5010,Booking for Momcorp Industries,VEND_33,JRN-5224,buchanancindy
GL_1075,2026-08-20,4256.92,ACC_6020,Booking for Wayne Enterprises,VEND_04,JRN-1743,jrodriguez
GL_1076,2026-08-04,125.26,ACC_6010,Booking for Hooli Services,VEND_12,JRN-6763,ashleyaguilar
GL_1077,2026-08-03,2692.57,ACC_8010,Booking for Dunder Supplies,VEND_10,JRN-7607,buckleyanna
GL_1078,2026-08-01,862.59,ACC_5020,Booking for Nakatomi Trading,VEND_17,JRN-4001,floydmikayla
GL_1079,2026-08-06,2728.49,ACC_5010,Booking for Rekall Solutions,VEND_18,JRN-8672,natalie46
GL_1081,2026-08-05,2033.28,ACC_6020,Booking for Wernham Hogg,VEND_22,JRN-4495,earmstrong
GL_1082,2026-08-14,2496.43,ACC_8020,Booking for Veridian Dynamics,VEND_32,JRN-6897,jacksonrichard
GL_1083,2026-08-24,4625.45,ACC_7020,Booking for Weyland Industries,VEND_25,JRN-5194,vwilliams
GL_1084,2026-08-26,203.65,ACC_6010,Booking for Dunder Supplies,VEND_10,JRN-6527,brandonalvarez
GL_1085,2026-08-14,4884.55,ACC_5020,Booking for ACME Corp,VEND_01,JRN-7892,penny05
GL_1086,2026-08-08,3126.3,ACC_8010,Booking for Momcorp Industries,VEND_33,JRN-1990,larry71
GL_1087,2026-08-22,4120.99,ACC_7020,Booking for Bluth Builders,VEND_13,JRN-5472,dennismccann
